time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-07-07 05:17:42.069 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,39, , , , , , , , , ,8,7, , , ,5,4,8, ,12, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,403859,345018515456,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,403859,1688658381892,,, , , , , , , , , ,3145728,403829,18,18,8,18, , , ,6,6, ,6, ,3,9, , ,1, , , , , , , , , ,954,6, , , , , , , , ,75223072,5, , , , , , ,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3, , ,3,3, ,3,3, ,3,7, , , , 
2023-07-07 05:18:42.081 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,404495,345014390784,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,404495,1688658381892,,, , , , , , , , , ,3145728,404465,10,10,6,10, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,75223072,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:19:42.092 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,405131,345013977088,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,405131,1688658381892,,, , , , , , , , , ,3145728,405101,12,12,7,12, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,77320224,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:20:42.103 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,405767,345011585024,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,405767,1688658381892,,, , , , , , , , , ,3145728,405737,9,9,6,9, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,79417376,2, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:21:42.120 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,406403,346096029696,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,406403,1688658381892,,, , , , , , , , , ,3145728,406373,31,31,9,31, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,79417376,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:22:42.128 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,407039,346155819008,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,407039,1688658381892,,, , , , , , , , , ,3145728,407009,15,15,6,15, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,81514528,6, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:23:42.142 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,407675,346079969280,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,407675,1688658381892,,, , , , , , , , , ,3145728,407645,8,8,6,8, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,81514528,8, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:24:42.157 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,407993,346092535808,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,407993,1688658381892,,, , , , , , , , , ,3145728,408281,11,11,7,11, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,83611680,5, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:25:42.187 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,408629,346094018560,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,408629,1688658381892,,, , , , , , , , , ,3145728,408917,11,11,7,11, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,83611680,14, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:26:42.200 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,409265,343899541504,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,409265,1688658381892,,, , , , , , , , , ,3145728,409553,10,10,7,10, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,85708832,9, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:27:42.213 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,39, , , , , , , , , ,8,7, , , ,5,4,8, ,12, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,410219,343879917568,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,410219,1688658381892,,, , , , , , , , , ,3145728,410507,14,14,7,14, , , ,6,6, ,6, ,3,9, , ,1, , , , , , , , , ,954,6, , , , , , , , ,85708832,7, , , , , , ,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3, , ,3,3, ,3,3, ,3,7, , , , 
2023-07-07 05:28:42.229 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,410855,343872581632,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,410855,1688658381892,,, , , , , , , , , ,3145728,411143,8,8,5,8, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,87805984,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:29:42.244 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,411491,343873523712,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,411491,1688658381892,,, , , , , , , , , ,3145728,411779,14,14,8,14, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,89903136,4, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:30:42.257 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,412127,343870128128,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,412127,1688658381892,,, , , , , , , , , ,3145728,412415,11,11,7,11, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,89903136,4, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:31:42.266 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,412763,343865102336,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,412763,1688658381892,,, , , , , , , , , ,3145728,413051,30,30,10,30, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,92000288,4, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:32:42.282 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,413399,343862407168,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,413399,1688658381892,,, , , , , , , , , ,3145728,413687,10,10,6,10, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,92000288,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:33:42.294 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,414035,343862849536,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,414035,1688658381892,,, , , , , , , , , ,3145728,414323,13,13,7,13, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,94097440,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:34:42.307 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,414671,343848083456,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,414671,1688658381892,,, , , , , , , , , ,3145728,414959,8,8,6,8, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,94097440,5, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:35:42.322 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,415307,343853477888,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,415307,1688658381892,,, , , , , , , , , ,3145728,415595,9,9,6,9, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,96194592,4, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:36:42.333 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,415943,343851151360,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,415943,1688658381892,,, , , , , , , , , ,3145728,416231,7,7,5,7, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,96194592,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:37:42.343 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,39, , , , , , , , , ,8,7, , , ,5,4,8, ,12, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,416897,343854067712,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,416897,1688658381892,,, , , , , , , , , ,3145728,417185,12,12,7,12, , , ,6,6, ,6, ,3,9, , ,1, , , , , , , , , ,954,6, , , , , , , , ,98291744,3, , , , , , ,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3, , ,3,3, ,3,3, ,3,7, , , , 
2023-07-07 05:38:42.355 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,417533,343851593728,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,417533,1688658381892,,, , , , , , , , , ,3145728,417821,7,7,5,7, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,100388896,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:39:42.366 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,418169,343851163648,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,418169,1688658381892,,, , , , , , , , , ,3145728,418457,8,8,6,8, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,100388896,4, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:40:42.383 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,418805,343847436288,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,418805,1688658381892,,, , , , , , , , , ,3145728,419093,12,12,7,12, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , ,1,31,34657184,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:41:42.395 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,419441,343846080512,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419441,1688658381892,,, , , , , , , , , ,3145728,419729,10,10,6,10, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,36754336,5, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:42:42.409 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,420077,343843811328,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,420077,1688658381892,,, , , , , , , , , ,3145728,420365,10,10,6,10, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,36754336,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:43:42.425 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,420713,343852941312,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,420713,1688658381892,,, , , , , , , , , ,3145728,421001,8,8,5,8, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,38851488,5, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:44:42.436 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,421349,343853449216,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,421349,1688658381892,,, , , , , , , , , ,3145728,421637,9,9,6,9, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,38851488,9, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:45:42.452 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,421985,343850020864,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,421985,1688658381892,,, , , , , , , , , ,3145728,422273,10,10,6,10, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,40948640,5, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:46:42.486 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,22, , , , , , , , , ,8,7, , , ,5,4,8, ,6, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,422621,343838658560,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,422621,1688658381892,,, , , , , , , , , ,3145728,422909,18,18,8,18, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,40948640,3, , , , , , ,24, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:47:42.499 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,423575,343835095040,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,423575,1688658381892,,, , , , , , , , , ,3145728,423545,8,8,5,8, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,43045792,3, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:48:42.514 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,424211,343278059520,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,424211,1688658381892,,, , , , , , , , , ,3145728,424181,10,10,6,10, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,43045792,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:49:42.530 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,424847,343187038208,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,424847,1688658381892,,, , , , , , , , , ,3145728,424817,11,11,6,11, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,45142944,4, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:50:42.544 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,425483,343185608704,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,425483,1688658381892,,, , , , , , , , , ,3145728,425453,14,14,7,14, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,47240096,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
2023-07-07 05:51:42.559 UTC, , , , , , , , , ,1469,3194405,46536,672, ,8, ,26, , , , , , , , , ,8,7, , , ,5,4,8, ,8, , , , , , , , , , , , , , ,331972,14,330176,330176, , , , ,426119,343162122240,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,426119,1688658381892,,, , , , , , , , , ,3145728,426089,12,12,6,12, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,636,4, , , , , , , , ,47240096,6, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,2,2, ,2,2, ,2,6, , , , 
